Id,TestId,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,Step21,,,,,,,,,,Run Test
301,ListEdit_OCRProperties3_021,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
302,ListEdit_OCRProperties3_022,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
303,ListEdit_OCRProperties3_023,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
304,ListEdit_OCRProperties3_024,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
305,ListEdit_OCRProperties3_025,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
306,ListEdit_OCRProperties3_026,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_VPMPropertiesTab,Setup_LEInputByPreferenceProperty,Setup_VPMAdvSetupTab,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
307,ListEdit_OCRProperties3_027,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkOCRVerificationParams,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
308,ListEdit_PattenModel_004,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,Setup_LEDeleteLinkPro,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
309,ListEdit_PattenModel_005,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
310,ListEdit_PattenModel_006,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
311,ListEdit_PattenModel_007,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
312,ListEdit_PattenModel_008,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
313,ListEdit_PattenModel_009,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
314,ListEdit_PattenModel_010,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
315,ListEdit_PattenModel_011,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
316,ListEdit_PattenModel_012,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
317,ListEdit_PattenModel_013,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
318,ListEdit_PattenModel_014,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
319,ListEdit_PattenModel_015,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
320,ListEdit_PattenModel_016,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
321,ListEdit_PattenModel_017,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
322,ListEdit_PattenModel_018,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
323,ListEdit_PattenModel_019,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
324,ListEdit_PattenModel_020,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
325,ListEdit_PattenModel_021,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
326,ListEdit_PattenModel_022,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,Setup_LEInput2Extend,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
327,ListEdit_PattenModel_023,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,,,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
328,ListEdit_PattenModel_025,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
330,ListEdit_PattenModel_027,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage,Setup_VPMNewButton,Setup_LoadTool1,Setup_PFTrainROIPanel,Setup_PFCreateModel,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,Setup_VPMtriggerOne,Setup_CheckPoint,,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
101,ListEdit_UseCase14_179,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_LoadPatternFind,Setup_PFTrainROIPanel,Setup_PFTrainButton,Setup_LoadTool,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_VPMtriggerOne,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,,,Setup_VPMtriggerOne,Setup_CheckPoint,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
102,ListEdit_UseCase14_180,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_VPMtriggerOne,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
103,ListEdit_UseCase14_181,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_VPMtriggerOne,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1Extend,Setup_LELinkLEResults,,,,Setup_VPMtriggerOne,Setup_CheckPoint,,,Setup_LEReset,Setup_VPMPropertiesTab,,Setup_LERunPro,Setup_CheckPointPro,Setup_LEErrorConfirmPro,Setup_closeVPM,,Y
10,ListEdit_UseCase15_183,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_LoadTool,Setup_LEPanel,Setup_LEInput1,Setup_LELinkBlob,Setup_LEInput2,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,Setup_LEDeleteLinkPro,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
11,ListEdit_UseCase15_184,Setup_InnitializeVPM,Setup_loadVPM,Setup_LoadImage1,Setup_VPMNewButton,Setup_AdvOCR,Setup_LoadTool2,Setup_LEPanel,Setup_LEInput1,Setup_LELinkItem,Setup_LEInput2,Setup_VPMtriggerOne,Setup_CheckPoint,,,,,,,,,,,Setup_LEReset,Setup_VPMPropertiesTab,Setup_LEDeleteLinkPro,Setup_LERunPro,Setup_CheckPointPro,,Setup_closeVPM,,Y
